"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"860Z200US78721","ZCTA5 78721","4973","346","11.1","4.6","2.6","1.6","6.7","3.4","5.6","3.5","9.5","4.6","10.7","4.1","7.1","3.2","13.8","3.3","13.3","5.3","19.6","3.8","84573","23003","128793","14232","36.0","(X)","(X)","(X)","(X)","(X)","2348","335","24.1","8.9","0.0","2.1","5.8","5.0","1.1","1.1","3.4","3.2","14.0","7.1","3.4","2.9","13.2","4.9","10.3","5.3","24.7","7.5","89079","53261","139213","27441","(X)","(X)","38.5","(X)","(X)","(X)","1135","285","8.9","7.6","0.0","4.3","0.0","4.3","0.0","4.3","2.8","4.0","3.3","4.8","2.9","3.5","18.2","8.1","21.2","9.2","42.6","13.5","182028","27090","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2625","348","3.1","2.5","4.9","3.0","9.3","5.2","5.0","4.2","16.2","8.1","14.4","7.0","9.1","4.6","12.3","4.6","13.0","7.2","12.8","4.9","70785","23653","109941","18483","(X)","(X)","(X)","(X)","31.9","(X)",
"860Z200US78722","ZCTA5 78722","3242","301","3.1","2.1","0.7","0.8","3.1","2.1","1.5","0.9","7.7","3.8","17.0","4.8","12.7","4.0","23.7","6.4","12.2","4.3","18.3","3.8","105046","4775","140828","14671","33.5","(X)","(X)","(X)","(X)","(X)","1296","232","0.6","0.9","0.0","3.8","0.0","3.8","2.5","1.8","4.1","3.4","10.8","8.2","11.7","6.6","31.1","12.0","8.7","4.4","30.5","8.7","128667","21651","181393","30704","(X)","(X)","44.3","(X)","(X)","(X)","1062","228","0.8","1.1","0.0","4.6","0.0","4.6","2.0","1.7","2.4","2.4","8.5","9.4","9.9","6.2","33.6","14.0","10.6","5.6","32.2","10.4","138438","16550","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1946","268","4.7","3.4","1.2","1.3","5.1","3.5","0.9","1.0","10.1","6.0","22.1","6.5","13.4","5.9","19.9","7.9","13.1","5.6","9.6","4.7","85859","14799","108943","16528","(X)","(X)","(X)","(X)","26.4","(X)",
"860Z200US78723","ZCTA5 78723","16669","675","5.5","2.0","2.1","0.9","5.9","1.8","3.9","1.1","9.0","2.0","13.6","3.2","9.7","2.1","18.2","2.7","12.6","2.4","19.4","2.2","100329","10846","127302","6594","33.1","(X)","(X)","(X)","(X)","(X)","8538","719","4.2","2.4","0.4","0.4","5.2","2.4","1.3","0.6","9.3","2.7","12.6","4.3","8.9","3.0","20.1","4.4","12.8","3.0","25.3","3.8","118192","6055","149621","9968","(X)","(X)","35.7","(X)","(X)","(X)","5940","639","1.6","1.9","0.3","0.4","2.1","1.9","1.5","0.8","3.0","1.5","10.8","5.1","9.6","3.6","20.2","5.1","17.2","4.2","33.8","5.4","152206","10665","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8131","654","7.6","3.0","3.9","1.8","7.3","3.0","6.5","2.2","9.7","3.3","13.3","3.4","10.9","3.1","16.7","4.2","11.5","3.4","12.7","3.2","80310","11141","100984","8360","(X)","(X)","(X)","(X)","29.7","(X)",
"860Z200US78724","ZCTA5 78724","10379","500","4.8","2.1","2.1","1.6","6.2","3.1","6.7","3.1","9.2","3.4","19.0","4.6","17.1","4.2","19.0","3.9","6.1","2.1","9.8","2.5","77926","7400","103808","11030","46.4","(X)","(X)","(X)","(X)","(X)","6982","568","7.7","4.0","1.2","1.5","3.8","2.4","8.2","4.3","8.2","3.6","19.7","4.9","17.1","5.1","18.1","4.7","6.3","2.8","9.8","3.0","76886","8884","94404","8383","(X)","(X)","47.8","(X)","(X)","(X)","4392","563","2.9","2.7","0.0","1.1","0.9","1.2","3.7","2.2","6.5","4.2","17.1","5.3","21.3","6.2","23.8","6.5","9.2","4.2","14.6","4.9","97754","10100","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3397","488","5.9","4.1","5.0","4.0","6.7","4.9","6.3","4.3","12.2","5.7","18.8","9.0","12.4","5.3","18.4","6.9","4.7","3.8","9.6","4.7","65041","11082","114076","33351","(X)","(X)","(X)","(X)","39.8","(X)",
"860Z200US78725","ZCTA5 78725","4349","492","4.4","3.7","3.4","3.3","1.6","1.6","1.4","1.9","6.1","6.5","13.7","6.0","13.2","5.8","25.3","8.6","17.6","9.3","13.2","5.5","105795","14837","123888","14867","39.1","(X)","(X)","(X)","(X)","(X)","2876","550","4.9","5.4","1.0","1.7","0.6","1.0","0.5","0.8","5.9","7.2","17.0","8.0","10.7","7.0","29.6","10.7","14.3","10.8","15.5","7.8","105974","20339","128077","18098","(X)","(X)","45.9","(X)","(X)","(X)","2071","557","4.1","5.9","0.0","2.4","0.9","1.5","0.0","2.4","6.4","9.5","19.0","10.8","8.4","6.0","27.8","12.3","17.6","14.3","15.9","8.8","104933","35615","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1473","339","3.4","3.5","8.3","9.0","3.6","4.2","4.2","5.8","6.6","8.7","11.9","7.5","22.9","13.7","19.6","9.4","10.9","10.8","8.6","6.2","91195","10694","98583","18369","(X)","(X)","(X)","(X)","23.2","(X)",
"860Z200US78726","ZCTA5 78726","6453","575","5.6","4.2","0.4","0.5","3.9","4.2","5.4","3.3","9.2","4.1","22.1","6.8","11.1","4.8","9.4","3.1","9.0","3.5","24.0","4.3","90885","17765","145921","16118","31.8","(X)","(X)","(X)","(X)","(X)","3721","561","5.0","6.1","0.2","0.3","5.1","7.0","2.6","2.7","4.1","3.9","11.4","5.4","8.2","5.4","12.9","4.8","12.4","5.5","38.1","6.9","150576","37695","200683","26659","(X)","(X)","39.6","(X)","(X)","(X)","2910","411","6.4","7.6","0.2","0.3","1.1","1.5","0.9","1.3","2.1","2.1","7.6","4.7","5.8","3.5","12.8","5.4","15.3","6.3","47.8","8.2","188000","26909","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2732","488","6.4","5.8","0.6","1.0","2.2","2.2","9.3","6.9","16.1","8.0","36.5","12.5","15.0","8.4","4.8","3.3","4.6","3.7","4.6","4.8","59788","10250","70523","10871","(X)","(X)","(X)","(X)","21.1","(X)",
"860Z200US78727","ZCTA5 78727","14204","780","2.7","1.2","1.0","0.6","3.8","1.6","4.2","1.4","6.2","1.2","15.3","3.6","12.4","2.6","21.6","3.4","14.2","2.6","18.7","3.0","110379","9145","141679","10580","28.0","(X)","(X)","(X)","(X)","(X)","7686","630","2.6","1.6","0.6","0.6","2.1","1.4","2.5","1.8","4.3","1.6","13.3","4.9","9.5","3.1","18.8","3.4","17.8","3.8","28.5","4.9","140785","11189","176386","18183","(X)","(X)","32.6","(X)","(X)","(X)","5906","557","0.5","0.9","0.2","0.3","2.0","1.7","1.0","0.9","3.6","1.7","6.6","2.6","8.5","3.2","21.2","3.7","20.5","4.3","35.9","5.7","166848","10797","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6518","668","2.9","1.9","1.6","1.2","5.7","3.1","6.1","2.2","8.3","2.8","18.0","5.1","15.7","4.1","24.5","5.9","10.2","3.3","7.0","2.6","86929","13836","100025","7511","(X)","(X)","(X)","(X)","22.2","(X)",
"860Z200US78728","ZCTA5 78728","13169","989","6.8","2.3","1.3","0.9","2.7","1.0","7.0","3.2","12.0","4.5","19.6","3.9","16.9","4.9","12.9","2.9","11.4","3.4","9.4","2.3","75243","5752","97184","6803","34.0","(X)","(X)","(X)","(X)","(X)","7211","972","3.1","1.9","0.4","0.5","5.6","7.1","3.7","2.8","7.4","3.4","15.1","4.9","20.3","7.9","15.1","4.9","16.1","5.7","13.1","3.7","86099","14104","114026","10816","(X)","(X)","36.3","(X)","(X)","(X)","4640","654","2.4","1.6","0.3","0.5","0.7","0.9","2.8","2.3","5.8","3.4","11.9","4.0","16.3","5.4","19.5","6.0","22.3","7.8","18.1","5.8","129928","11855","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5958","629","11.8","4.9","2.3","1.8","5.5","2.2","13.0","5.7","12.3","4.7","25.6","5.2","9.7","3.6","10.6","3.3","5.1","2.0","4.0","1.6","51888","4035","70817","8922","(X)","(X)","(X)","(X)","28.7","(X)",
"860Z200US78729","ZCTA5 78729","14500","795","4.6","2.2","1.4","0.9","4.1","1.7","6.0","2.1","7.7","2.5","19.5","4.1","14.0","2.6","16.4","3.4","11.2","3.1","15.1","2.3","86438","6660","116603","6997","22.6","(X)","(X)","(X)","(X)","(X)","7396","747","4.2","3.3","0.5","0.7","2.7","1.4","5.4","2.6","4.8","2.1","16.6","5.4","11.7","3.8","16.1","4.1","17.5","5.6","20.5","4.3","116156","19476","138650","13319","(X)","(X)","22.1","(X)","(X)","(X)","5202","502","1.4","1.2","0.0","1.0","1.5","1.0","4.7","2.5","2.3","1.6","10.1","5.4","10.3","3.5","19.2","4.7","22.9","7.2","27.5","6.1","151009","23074","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7104","740","5.0","3.3","2.9","1.9","5.9","3.0","6.6","3.1","12.5","4.9","21.3","5.0","16.9","4.6","14.8","4.3","5.3","2.3","8.8","3.1","70181","9445","90853","9402","(X)","(X)","(X)","(X)","23.1","(X)",
"860Z200US78730","ZCTA5 78730","4090","410","3.1","2.6","1.3","1.4","0.9","1.0","4.1","2.5","6.2","3.3","9.7","4.4","5.8","3.3","15.0","5.7","11.3","4.1","42.6","6.2","158673","16991","208968","22423","17.4","(X)","(X)","(X)","(X)","(X)","2484","357","1.9","1.9","0.0","2.0","1.4","1.7","1.5","2.0","2.5","2.4","3.9","3.1","6.2","4.6","10.9","6.2","15.5","7.5","56.0","9.5","217700","37898","262695","34192","(X)","(X)","19.4","(X)","(X)","(X)","2319","358","1.4","1.7","0.0","2.1","1.6","1.8","0.9","1.6","2.7","2.6","2.9","2.6","6.4","4.7","11.7","6.6","14.7","7.5","57.7","9.9","220433","41731","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1606","282","4.9","5.9","3.2","3.7","0.0","3.1","8.0","5.6","11.8","7.7","18.7","10.0","5.4","4.6","21.2","11.9","4.9","8.1","21.9","11.2","96125","39846","125868","28882","(X)","(X)","(X)","(X)","14.2","(X)",
"860Z200US78731","ZCTA5 78731","14343","873","3.9","1.5","2.0","1.5","3.8","1.5","4.1","1.6","9.9","3.4","14.1","3.1","10.2","2.7","13.2","2.5","10.1","2.0","28.8","2.5","105494","7747","180293","11475","27.2","(X)","(X)","(X)","(X)","(X)","6851","489","0.8","0.9","0.8","0.7","0.9","0.7","0.8","0.6","1.6","1.0","7.6","2.8","9.6","4.3","15.1","3.4","12.0","2.6","50.9","4.3","204570","24139","276095","20482","(X)","(X)","27.3","(X)","(X)","(X)","5843","456","0.7","0.9","0.4","0.5","1.0","0.9","0.2","0.3","1.5","1.0","5.6","2.7","7.6","4.3","13.1","2.9","12.8","2.7","57.0","4.8","226938","22254","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7492","855","6.7","2.7","3.1","2.8","6.4","3.0","7.2","3.0","17.5","6.0","20.2","5.4","11.4","3.6","11.9","3.4","7.6","3.0","8.0","2.3","63212","15450","90166","9406","(X)","(X)","(X)","(X)","26.8","(X)",
"860Z200US78732","ZCTA5 78732","7580","687","0.7","0.5","0.3","0.6","3.1","3.5","7.2","6.5","4.7","2.9","4.7","1.9","6.3","3.1","13.3","4.1","11.7","3.5","48.0","6.4","192500","26980","245800","35336","32.2","(X)","(X)","(X)","(X)","(X)","5798","473","0.3","0.4","0.0","0.9","0.6","0.8","1.8","1.6","1.3","1.9","3.5","2.4","6.5","3.5","11.7","4.3","14.0","4.4","60.5","6.7","222421","23410","284446","32295","(X)","(X)","28.8","(X)","(X)","(X)","5086","491","0.3","0.5","0.0","1.0","0.0","1.0","1.5","1.4","0.0","1.0","2.7","2.1","4.3","2.5","12.9","5.1","14.6","5.1","63.8","6.6","233500","25060","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1782","643","2.1","1.8","1.3","2.4","11.4","14.9","26.2","23.9","15.9","12.4","8.6","5.5","4.2","4.5","18.4","13.7","4.3","4.1","7.5","8.0","41235","31358","118708","80701","(X)","(X)","(X)","(X)","41.5","(X)",
"860Z200US78733","ZCTA5 78733","3171","293","0.6","0.9","0.4","0.7","1.8","2.0","5.4","3.1","0.9","0.9","8.8","3.8","5.5","3.4","14.9","5.4","8.2","3.6","53.5","6.7","206368","26296","289535","39360","38.3","(X)","(X)","(X)","(X)","(X)","2796","301","1.8","2.1","0.0","1.8","1.4","2.0","2.4","2.1","0.5","0.8","6.2","3.7","5.7","3.8","15.2","6.1","8.7","3.8","58.3","6.9","227719","36880","300320","40118","(X)","(X)","38.2","(X)","(X)","(X)","2363","289","0.0","2.1","0.0","2.1","1.6","2.4","0.0","2.1","0.6","0.9","3.9","2.6","3.3","2.5","15.4","6.9","10.3","4.5","64.9","7.8","235117","29300","N","N","(X)","(X)","(X)","(X)","(X)","(X)","375","125","4.8","7.3","3.5","5.7","4.8","7.9","28.0","17.9","3.5","5.3","15.5","11.6","4.3","6.8","12.8","11.0","4.8","7.7","18.1","14.3","55750","34723","197625","127680","(X)","(X)","(X)","(X)","38.7","(X)",
"860Z200US78734","ZCTA5 78734","9881","546","2.3","1.4","0.9","1.1","2.7","2.0","4.0","1.8","9.6","3.1","10.4","3.6","10.0","3.1","15.5","3.5","10.8","3.2","33.8","3.4","130784","9280","194939","14008","29.2","(X)","(X)","(X)","(X)","(X)","6860","557","1.4","1.1","1.6","2.5","2.6","2.5","2.0","1.8","7.6","3.8","7.2","2.7","7.2","3.5","16.1","3.8","12.0","3.3","42.3","4.5","167929","23908","231092","19197","(X)","(X)","27.4","(X)","(X)","(X)","5443","522","0.9","0.8","0.0","0.5","2.2","3.0","0.4","0.5","6.1","3.8","6.7","2.9","7.2","4.0","15.3","3.8","11.5","3.2","49.7","5.2","197109","21097","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3021","523","4.3","3.9","2.9","3.4","2.9","2.2","8.6","4.6","14.0","6.9","17.9","9.5","12.7","4.9","14.6","5.7","8.2","6.3","13.8","4.9","74232","21814","107919","17663","(X)","(X)","(X)","(X)","28.7","(X)",
"860Z200US78735","ZCTA5 78735","9791","463","2.6","1.2","2.3","1.9","2.9","1.4","2.7","1.3","4.3","1.5","10.2","2.8","10.9","2.9","17.5","2.8","16.3","2.8","30.3","3.3","139191","14778","194178","14965","30.4","(X)","(X)","(X)","(X)","(X)","5440","423","2.9","2.7","2.1","2.0","1.1","1.1","1.5","1.6","2.4","1.7","7.0","3.3","6.8","3.1","13.0","3.6","18.1","4.4","45.0","5.0","180581","16964","256495","25049","(X)","(X)","30.9","(X)","(X)","(X)","4501","415","1.9","2.1","1.8","2.3","1.1","1.2","0.6","0.7","1.9","1.8","3.3","1.9","6.7","3.3","11.1","3.5","20.0","5.0","51.7","5.7","214261","31929","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4351","441","4.0","1.8","2.8","3.3","5.1","2.6","4.2","2.3","7.1","2.7","15.3","5.5","15.8","4.5","21.8","5.1","13.8","4.4","10.1","3.4","90148","13082","109822","10058","(X)","(X)","(X)","(X)","29.6","(X)",
"860Z200US78736","ZCTA5 78736","4443","486","4.7","3.0","1.6","2.2","5.4","3.4","2.4","3.0","5.1","2.8","11.9","4.1","22.1","7.1","17.2","4.9","5.8","3.0","23.7","6.2","93805","10854","142498","23007","30.7","(X)","(X)","(X)","(X)","(X)","2387","333","2.9","3.2","0.0","2.1","1.2","1.5","0.0","2.1","2.3","3.0","12.5","7.0","16.2","8.2","18.1","7.2","10.4","5.0","36.3","9.3","139710","30563","185095","30667","(X)","(X)","37.7","(X)","(X)","(X)","1941","291","2.0","3.0","0.0","2.5","1.5","1.9","0.0","2.5","2.9","3.6","4.1","3.2","17.0","9.1","21.9","8.6","9.4","5.9","41.2","8.9","151750","38237","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2056","407","6.7","5.2","3.4","4.7","10.4","7.1","5.2","6.7","8.4","5.1","13.9","6.0","28.9","12.1","14.2","6.2","2.1","2.7","6.8","5.0","75502","15325","89920","22980","(X)","(X)","(X)","(X)","22.6","(X)",
"860Z200US78737","ZCTA5 78737","9145","525","0.6","0.6","1.0","0.7","1.9","1.0","3.8","1.5","4.0","1.9","5.2","1.6","7.4","2.7","17.8","4.3","14.1","3.3","44.1","3.9","168920","15830","219236","17844","33.3","(X)","(X)","(X)","(X)","(X)","7602","521","0.5","0.5","0.1","0.2","1.4","1.1","1.7","0.9","1.9","1.3","3.1","1.3","7.6","2.9","19.5","5.1","15.2","3.8","49.2","4.4","191667","27628","241906","20863","(X)","(X)","33.8","(X)","(X)","(X)","6783","558","0.0","0.7","0.0","0.7","1.2","1.2","1.6","0.9","1.9","1.4","2.6","1.4","7.3","2.5","15.2","4.4","16.6","3.9","53.6","4.7","209635","12630","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1543","267","2.8","2.7","5.2","4.3","4.8","3.9","13.7","7.8","15.6","7.9","14.3","6.5","5.8","4.3","11.1","6.3","8.9","5.7","17.8","8.6","64291","12057","102542","17103","(X)","(X)","(X)","(X)","31.0","(X)",
"860Z200US78738","ZCTA5 78738","12063","767","3.7","2.0","0.5","0.5","2.6","1.9","1.7","1.0","6.3","3.3","10.2","4.6","6.3","1.9","12.1","2.6","11.3","2.8","45.3","4.2","183048","16078","258288","24832","32.7","(X)","(X)","(X)","(X)","(X)","9390","587","3.7","2.7","0.6","0.6","1.6","1.2","0.9","0.7","3.3","1.8","4.8","2.5","6.4","2.1","13.6","3.1","12.5","3.2","52.6","4.3","213667","29291","291686","29223","(X)","(X)","36.8","(X)","(X)","(X)","8668","555","3.6","2.9","0.6","0.7","1.5","1.3","0.8","0.7","2.5","1.3","3.1","1.9","6.1","2.3","12.3","3.1","13.3","3.4","56.1","4.5","233071","21812","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2673","654","3.9","3.1","0.0","1.9","6.1","7.6","4.9","4.4","16.9","11.7","29.2","16.2","6.3","3.6","8.6","5.2","4.6","3.0","19.5","8.3","62213","11905","128463","32943","(X)","(X)","(X)","(X)","17.5","(X)",
"860Z200US78739","ZCTA5 78739","7090","366","2.4","1.5","0.1","0.2","1.7","1.0","0.2","0.2","1.1","0.8","2.2","1.5","3.8","1.7","12.6","3.5","15.9","3.0","60.2","4.3","238559","14192","262137","17576","34.6","(X)","(X)","(X)","(X)","(X)","6128","366","1.2","0.8","0.0","0.8","1.6","1.1","0.1","0.2","0.9","0.7","2.1","1.6","3.4","1.6","9.7","2.5","18.1","3.7","62.9","4.7","239643","9922","270776","17354","(X)","(X)","37.2","(X)","(X)","(X)","5671","398","0.7","0.6","0.0","0.9","1.7","1.2","0.1","0.2","0.9","0.8","1.3","1.2","3.7","1.8","9.0","2.4","16.9","3.6","65.8","4.5","245114","21910","N","N","(X)","(X)","(X)","(X)","(X)","(X)","962","289","10.3","10.1","0.7","1.3","2.3","2.6","0.8","1.4","2.4","3.0","4.2","5.0","6.3","5.8","28.9","17.1","11.3","6.7","32.7","15.5","126458","55854","187203","43684","(X)","(X)","(X)","(X)","17.4","(X)",
"860Z200US78741","ZCTA5 78741","23867","725","8.4","2.5","2.6","1.1","6.7","1.6","7.6","1.9","12.5","2.8","18.2","3.0","14.9","2.8","14.8","2.9","5.7","1.4","8.4","1.7","66741","5134","88472","6395","38.2","(X)","(X)","(X)","(X)","(X)","7359","836","8.7","4.1","1.3","1.1","10.7","4.0","9.8","3.9","10.2","3.9","21.0","6.0","13.2","4.5","12.5","4.8","4.9","1.7","7.8","2.6","63302","8056","79234","6874","(X)","(X)","48.5","(X)","(X)","(X)","3284","535","4.7","4.5","0.5","0.9","7.7","5.6","5.5","4.3","7.1","4.5","22.9","8.0","18.8","7.7","11.9","5.7","5.5","3.2","15.2","4.9","80697","14275","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16508","1034","8.3","3.1","3.3","1.4","6.0","1.8","7.4","2.3","13.3","3.5","16.3","3.1","15.2","3.6","15.6","3.1","6.1","1.8","8.4","2.0","66306","6448","91117","8665","(X)","(X)","(X)","(X)","33.1","(X)",
"860Z200US78742","ZCTA5 78742","365","186","4.7","7.4","27.9","28.5","0.0","12.8","2.7","4.4","4.1","6.4","12.9","13.6","11.5","14.4","31.8","26.2","4.4","7.4","0.0","12.8","-","**","71591","31182","67.1","(X)","(X)","(X)","(X)","(X)","296","181","5.7","9.5","28.7","38.0","0.0","15.5","0.0","15.5","11.5","20.0","9.8","15.0","11.1","17.9","27.7","29.4","5.4","9.6","0.0","15.5","-","**","70832","39880","(X)","(X)","60.1","(X)","(X)","(X)","117","113","14.5","26.8","0.0","33.2","0.0","33.2","0.0","33.2","0.0","33.2","0.0","33.2","28.2","45.2","57.3","52.9","0.0","33.2","0.0","33.2","145317","135717","N","N","(X)","(X)","(X)","(X)","(X)","(X)","69","52","0.0","44.3","24.6","34.5","0.0","44.3","14.5","21.0","21.7","28.6","26.1","31.5","13.0","20.9","0.0","44.3","0.0","44.3","0.0","44.3","38750","19029","44280","19370","(X)","(X)","(X)","(X)","47.8","(X)",
"860Z200US78744","ZCTA5 78744","20976","829","4.7","1.7","1.8","1.1","4.6","1.6","4.4","1.6","11.5","2.7","16.2","2.8","15.1","2.8","19.1","3.4","15.8","3.1","6.6","1.5","83002","4996","104652","8198","40.3","(X)","(X)","(X)","(X)","(X)","11924","1031","5.3","2.2","1.0","0.7","3.7","1.6","3.3","1.8","8.3","2.7","14.4","4.0","14.8","3.4","22.0","5.3","18.8","4.3","8.5","2.4","97202","11417","118906","12687","(X)","(X)","46.3","(X)","(X)","(X)","8103","943","5.0","3.0","0.6","0.9","1.8","1.6","3.9","2.6","5.8","3.2","10.8","3.4","15.6","4.7","27.6","6.7","17.6","4.8","11.4","3.3","111821","15453","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9052","799","5.8","2.7","2.6","2.1","6.2","3.3","6.2","2.5","15.7","4.7","21.7","5.4","13.6","4.2","13.7","3.4","10.6","4.0","4.0","1.6","65430","5143","80800","6646","(X)","(X)","(X)","(X)","31.3","(X)",
"860Z200US78745","ZCTA5 78745","30293","1015","4.5","1.2","3.5","1.2","3.6","0.9","5.9","1.4","9.1","1.4","15.4","1.9","13.9","2.2","20.4","3.1","10.8","1.7","13.0","1.4","86109","4867","112652","4225","34.7","(X)","(X)","(X)","(X)","(X)","13701","949","2.0","1.0","1.1","0.8","1.5","0.8","4.2","1.6","6.6","1.7","10.4","2.6","11.9","3.0","26.6","5.5","15.6","3.5","20.2","2.6","120705","9883","144439","6890","(X)","(X)","37.9","(X)","(X)","(X)","10220","796","1.1","0.7","0.2","0.2","0.4","0.4","3.2","1.6","4.1","1.6","8.2","2.5","11.8","3.0","27.5","5.5","17.9","4.2","25.7","3.2","139013","11629","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16592","1051","6.8","2.0","5.5","2.2","5.6","1.5","8.0","2.7","11.6","2.2","18.7","3.1","15.3","3.1","15.5","2.8","6.9","1.6","6.2","1.3","66386","5131","83602","4714","(X)","(X)","(X)","(X)","31.5","(X)",
"860Z200US78746","ZCTA5 78746","11202","484","2.0","0.9","0.6","0.3","1.9","0.9","1.4","0.7","3.8","1.4","10.0","2.1","9.5","2.5","12.6","2.1","11.2","2.2","47.1","3.4","188414","15088","288033","21718","31.1","(X)","(X)","(X)","(X)","(X)","8146","440","1.9","1.0","0.5","0.3","0.9","0.7","0.7","0.7","1.9","1.2","7.2","2.5","4.9","1.6","11.5","2.8","11.8","2.5","58.7","4.1","232850","22108","340180","28028","(X)","(X)","35.6","(X)","(X)","(X)","6956","441","1.4","1.0","0.2","0.3","0.3","0.5","0.2","0.3","1.6","1.1","5.0","2.2","4.2","1.3","9.7","2.5","12.4","2.8","64.9","4.2","250,000+","***","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3056","439","2.3","1.5","0.9","1.0","4.5","2.4","3.4","1.8","9.0","3.9","16.8","5.4","21.8","7.2","18.7","5.1","7.0","2.5","15.7","4.9","91523","5655","144866","28159","(X)","(X)","(X)","(X)","17.1","(X)",
"860Z200US78747","ZCTA5 78747","9096","545","4.7","2.3","2.2","1.5","5.5","3.2","5.1","2.1","5.4","2.3","15.3","4.4","18.0","4.5","19.6","4.5","13.1","4.0","11.1","2.8","92748","4788","107522","7892","34.4","(X)","(X)","(X)","(X)","(X)","5551","622","3.8","2.7","1.5","1.5","3.2","3.0","2.4","1.8","4.6","2.8","17.9","5.9","17.8","5.1","21.2","4.9","15.1","5.1","12.6","4.1","97266","12423","117712","11500","(X)","(X)","35.0","(X)","(X)","(X)","4042","579","0.2","0.4","1.2","1.8","3.2","3.7","3.1","2.4","2.1","2.0","15.6","7.8","14.4","4.6","23.1","6.7","20.7","6.6","16.5","5.5","118534","18067","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3545","505","9.1","4.7","3.2","2.7","9.0","6.7","8.0","4.0","9.5","5.6","12.9","5.5","18.1","8.0","14.2","5.6","9.8","5.4","6.1","3.4","67027","26885","83312","10356","(X)","(X)","(X)","(X)","30.8","(X)",
